"versjon";"dagsorden_nummer";"fotnote";"id";"ikke_motedag_tekst";"kveldsmote";"merknad";"mote_dato_tid";"mote_rekkefolge";"mote_ting";"referat_id";"tilleggsdagsorden";"parl_session"
"1.3";"-1";NA;"-1";NA;"ikke_spesifisert";"Senterpartiets landsmøte <BR><I>- V&aelig;rnes<BR>";"2011-03-20T00:00:00";"1";"ikke_spesifisert";NA;NA;"2010-2011"
"1.3";"64";"Møtet fortsetter utover kl. 16.00 til dagens kart er ferdigbehandlet";"9023";NA;"ikke_spesifisert";"<I>- Møtet fortsetter utover <BR>kl. 16.00 til dagens kart er <BR>ferdigbehandlet</I><BR><I>";"2011-03-21T12:00:00";"1";"storting";"s110321";NA;"2010-2011"
"1.3";"65";NA;"9024";NA;"ikke_spesifisert";NA;"2011-03-22T10:00:00";"1";"storting";"s110322";NA;"2010-2011"
"1.3";"66";NA;"9022";NA;"ikke_spesifisert";NA;"2011-03-23T10:00:00";"1";"storting";"s110323";NA;"2010-2011"
"1.3";"-1";NA;"-1";NA;"ikke_spesifisert";"- Stortingets skidag";"2011-03-24T00:00:00";"1";"ikke_spesifisert";NA;NA;"2010-2011"
"1.3";"-1";NA;"-1";NA;"ikke_spesifisert";"Sosialistisk Venstrepartis landsmøte <BR><I>- Lillestrøm<BR></I>";"2011-03-25T00:00:00";"1";"ikke_spesifisert";NA;NA;"2010-2011"
"1.3";"-1";NA;"-1";NA;"ikke_spesifisert";"Sosialistisk Venstrepartis landsmøte <BR><I>- Lillestrøm<BR></I>";"2011-03-26T00:00:00";"1";"ikke_spesifisert";NA;NA;"2010-2011"
"1.3";"-1";NA;"-1";NA;"ikke_spesifisert";"Sosialistisk Venstrepartis landsmøte <BR><I>- Lillestrøm<BR>";"2011-03-27T00:00:00";"1";"ikke_spesifisert";NA;NA;"2010-2011"
"1.3";"67";"Møtet fortsetter utover kl. 16.00 til dagens kart er ferdigbehandlet";"9025";NA;"ikke_spesifisert";"<I>- Møtet fortsetter utover <BR>kl. 16.00 til dagens kart er <BR>ferdigbehandlet</I><BR>";"2011-03-28T12:00:00";"1";"storting";"s110328";NA;"2010-2011"
"1.3";"68";NA;"9026";NA;"ikke_spesifisert";NA;"2011-03-29T10:00:00";"1";"storting";"s110329";NA;"2010-2011"
"1.3";"69";NA;"9027";NA;"ikke_spesifisert";"Nordisk Råds delegasjon<BR><I>- Stockholm";"2011-03-30T10:00:00";"1";"storting";"s110330";NA;"2010-2011"
"1.3";"-1";NA;"-1";NA;"ikke_spesifisert";"Nordisk Råds delegasjon<BR><I>- Stockholm<BR></I>";"2011-03-31T00:00:00";"1";"ikke_spesifisert";NA;NA;"2010-2011"
"1.3";"-1";NA;"-1";NA;"ikke_spesifisert";"Venstres landsmøte<BR><I>- Trondheim";"2011-04-01T00:00:00";"1";"ikke_spesifisert";NA;NA;"2010-2011"
"1.3";"-1";NA;"-1";NA;"ikke_spesifisert";"Venstres landsmøte<BR><I>- Trondheim<BR>";"2011-04-02T00:00:00";"1";"ikke_spesifisert";NA;NA;"2010-2011"
"1.3";"-1";NA;"-1";NA;"ikke_spesifisert";"Venstres landsmøte<BR><I>- Trondheim<BR>";"2011-04-03T00:00:00";"1";"ikke_spesifisert";NA;NA;"2010-2011"
"1.3";"70";"Møtet fortsetter utover kl. 16.00 til dagens kart er ferdigbehandlet";"9031";NA;"ikke_spesifisert";"<I> Møtet fortsetter utover <BR>kl. 16.00 til dagens kart er <BR>ferdigbehandlet</I><BR><I>";"2011-04-04T12:00:00";"1";"storting";"s110404";NA;"2010-2011"
"1.3";"71";NA;"9032";NA;"ikke_spesifisert";NA;"2011-04-05T10:00:00";"1";"storting";"s110405";NA;"2010-2011"
"1.3";"72";NA;"9030";NA;"ikke_spesifisert";"VEU-delegasjonen<BR><I>- Brussel</I>";"2011-04-06T10:00:00";"1";"storting";"s110406";NA;"2010-2011"
"1.3";"-1";NA;"-1";NA;"ikke_spesifisert";"Arbeiderpartiets landsmøte<BR><I>- Oslo</I>";"2011-04-07T00:00:00";"1";"ikke_spesifisert";NA;NA;"2010-2011"
"1.3";"-1";NA;"-1";NA;"ikke_spesifisert";"Arbeiderpartiets landsmøte<BR><I>- Oslo</I><BR><I>";"2011-04-08T00:00:00";"1";"ikke_spesifisert";NA;NA;"2010-2011"
"1.3";"-1";NA;"-1";NA;"ikke_spesifisert";"Arbeiderpartiets landsmøte<BR><I>- Oslo</I><BR><I>";"2011-04-09T00:00:00";"1";"ikke_spesifisert";NA;NA;"2010-2011"
"1.3";"-1";NA;"-1";NA;"ikke_spesifisert";"Arbeiderpartiets landsmøte<BR><I>- Oslo</I><BR><I>";"2011-04-10T00:00:00";"1";"ikke_spesifisert";NA;NA;"2010-2011"
"1.3";"73";"Møtet fortsetter utover kl. 16.00 til dagens kart er ferdigbehandlet";"9036";NA;"ikke_spesifisert";"<I>- Møtet fortsetter utover <BR>kl. 16.00 til dagens kart er <BR>ferdigbehandlet</I><BR><BR><BR>Europarådet<BR><I>- Strasbourg<BR></I><BR>EFTA/EØS-delegasjonen<BR><I>- Oslo/Svalbard</I>";"2011-04-11T12:00:00";"1";"storting";"s110411";NA;"2010-2011"
"1.3";"74";NA;"9037";NA;"ja";"Europarådet<BR><I>- Strasbourg<BR><BR></I>EFTA/EØS-delegasjonen<BR><I>- Oslo/Svalbard</I><BR><I><BR></I>";"2011-04-12T10:00:00";"1";"storting";"s110412";NA;"2010-2011"
"1.3";"75";NA;"9035";NA;"ikke_spesifisert";"Europarådet<BR><I>- Strasbourg<BR></I><BR>EFTA/EØS-delegasjonen<BR><I>- Oslo/Svalbard</I><BR>";"2011-04-13T10:00:00";"1";"storting";"s110413";NA;"2010-2011"
"1.3";"76";"Møtet fortsetter utover kl. 16.00 til dagens kart er ferdigbehandlet";"9038";NA;"ikke_spesifisert";"<I>- Møtet fortsetter utover <BR>kl. 16.00 til dagens kart <BR>er ferdigbehandlet</I><BR><I><BR>- Seminar om Riksretten (historisk minne eller politisk redskap) i Lagtingssalen <BR>kl. 13.00-16.00<BR></I><BR>Europarådet<BR><I>- Strasbourg<BR></I><BR>EFTA/EØS-delegasjonen<BR><I>- Oslo/Svalbard</I><BR>";"2011-04-14T10:00:00";"1";"storting";"s110414";NA;"2010-2011"
"1.3";"-1";NA;"-1";NA;"ikke_spesifisert";"Europarådet<BR><I>- Strasbourg<BR></I><BR>EFTA/EØS-delegasjonen<BR><I>- Oslo/Svalbard</I><BR><BR>IPU-delegasjonen<BR><I>- Panama</I><BR>";"2011-04-15T00:00:00";"1";"ikke_spesifisert";NA;NA;"2010-2011"
"1.3";"-1";NA;"-1";NA;"ikke_spesifisert";"IPU-delegasjonen<BR><I>- Panama</I><BR>";"2011-04-16T00:00:00";"1";"ikke_spesifisert";NA;NA;"2010-2011"
"1.3";"-1";NA;"-1";NA;"ikke_spesifisert";"IPU-delegasjonen<BR><I>- Panama</I><BR>";"2011-04-17T00:00:00";"1";"ikke_spesifisert";NA;NA;"2010-2011"
"1.3";"-1";NA;"-1";NA;"ikke_spesifisert";"IPU-delegasjonen<BR><I>- Panama</I><BR>";"2011-04-18T00:00:00";"1";"ikke_spesifisert";NA;NA;"2010-2011"
"1.3";"-1";NA;"-1";NA;"ikke_spesifisert";"IPU-delegasjonen<BR><I>- Panama</I><BR>";"2011-04-19T00:00:00";"1";"ikke_spesifisert";NA;NA;"2010-2011"
"1.3";"-1";NA;"-1";NA;"ikke_spesifisert";"IPU-delegasjonen<BR><I>- Panama</I><BR>";"2011-04-20T00:00:00";"1";"ikke_spesifisert";NA;NA;"2010-2011"
"1.3";"-1";NA;"-1";"Skjærtorsdag";"ikke_spesifisert";NA;"2011-04-21T00:00:00";"1";"ikke_spesifisert";NA;NA;"2010-2011"
"1.3";"-1";NA;"-1";"Langfredag";"ikke_spesifisert";NA;"2011-04-22T00:00:00";"1";"ikke_spesifisert";NA;NA;"2010-2011"
"1.3";"-1";NA;"-1";"Påskeaften";"ikke_spesifisert";NA;"2011-04-23T00:00:00";"1";"ikke_spesifisert";NA;NA;"2010-2011"
"1.3";"-1";NA;"-1";"Påskedag";"ikke_spesifisert";NA;"2011-04-24T00:00:00";"1";"ikke_spesifisert";NA;NA;"2010-2011"
"1.3";"-1";NA;"-1";"2. Påskedag";"ikke_spesifisert";NA;"2011-04-25T00:00:00";"1";"ikke_spesifisert";NA;NA;"2010-2011"
"1.3";"77";NA;"9039";NA;"ja";NA;"2011-04-26T12:00:00";"1";"storting";"s110426";NA;"2010-2011"
"1.3";"78";NA;"9040";NA;"ikke_spesifisert";NA;"2011-04-27T10:00:00";"1";"storting";"s110427";NA;"2010-2011"
"1.3";"79";NA;"9041";NA;"ikke_spesifisert";"<I>- kl.12.00 Møte mellom presidentskapet og komit&eacute;lederne ";"2011-04-28T10:00:00";"1";"storting";"s110428";NA;"2010-2011"
"1.3";"-1";NA;"-1";NA;"ikke_spesifisert";"Kristelig Folkepartis landsmøte<BR><I>- Trondheim";"2011-04-29T00:00:00";"1";"ikke_spesifisert";NA;NA;"2010-2011"
"1.3";"-1";NA;"-1";NA;"ikke_spesifisert";"Kristelig Folkepartis landsmøte<BR><I>- Trondheim<BR>";"2011-04-30T00:00:00";"1";"ikke_spesifisert";NA;NA;"2010-2011"
"1.3";"-1";NA;"-1";NA;"ikke_spesifisert";"Kristelig Folkepartis landsmøte<BR><I>- Trondheim<BR>";"2011-05-01T00:00:00";"1";"ikke_spesifisert";NA;NA;"2010-2011"
"1.3";"80";"Møtet fortsetter utover kl. 16.00 til dagens kart er ferdigbehandlet";"9045";NA;"ikke_spesifisert";"<I>- Møtet fortsetter utover <BR>kl. 16.00 til dagens kart er <BR>ferdigbehandlet</I><BR>";"2011-05-02T12:00:00";"1";"storting";"s110502";NA;"2010-2011"
"1.3";"81";"Møtet fortsetter utover kl. 16.00 til dagens kart er ferdigbehandlet";"9046";NA;"ikke_spesifisert";"<I>- Møtet fortsetter utover <BR>kl. 16.00 til dagens kart er <BR>ferdigbehandlet<BR>";"2011-05-03T10:00:00";"1";"storting";"s110503";NA;"2010-2011"
"1.3";"82";NA;"9044";NA;"ikke_spesifisert";NA;"2011-05-04T10:00:00";"1";"storting";"s110504";NA;"2010-2011"
"1.3";"83";NA;"9047";NA;"ikke_spesifisert";NA;"2011-05-05T10:00:00";"1";"storting";"s110505";NA;"2010-2011"
"1.3";"-1";NA;"-1";NA;"ikke_spesifisert";"Høyres landsmøte<I><BR>- Oslo";"2011-05-06T00:00:00";"1";"ikke_spesifisert";NA;NA;"2010-2011"
"1.3";"-1";NA;"-1";NA;"ikke_spesifisert";"Høyres landsmøte<I><BR>- Oslo<BR>";"2011-05-07T00:00:00";"1";"ikke_spesifisert";NA;NA;"2010-2011"
"1.3";"-1";NA;"-1";NA;"ikke_spesifisert";"Høyres landsmøte<I><BR>- Oslo<BR>";"2011-05-08T00:00:00";"1";"ikke_spesifisert";NA;NA;"2010-2011"
"1.3";"84";NA;"9048";NA;"ikke_spesifisert";"VEU-delegasjonen<I><BR>- Paris";"2011-05-09T12:00:00";"1";"storting";"s110509";NA;"2010-2011"
"1.3";"85";NA;"9049";NA;"ikke_spesifisert";"VEU-delegasjonen<I><BR>- Paris<BR></I>";"2011-05-10T10:00:00";"1";"storting";"s110510";NA;"2010-2011"
"1.3";"86";NA;"9050";NA;"ikke_spesifisert";NA;"2011-05-11T10:00:00";"1";"storting";"s110511";NA;"2010-2011"
"1.3";"-1";NA;"-1";NA;"ikke_spesifisert";"Fremskrittspartiets landsmøte<BR><I>- Gardermoen";"2011-05-13T00:00:00";"1";"ikke_spesifisert";NA;NA;"2010-2011"
"1.3";"-1";NA;"-1";NA;"ikke_spesifisert";"Fremskrittspartiet landsmøte<BR><I>- Gardermoen<BR></I><BR>";"2011-05-14T00:00:00";"1";"ikke_spesifisert";NA;NA;"2010-2011"
"1.3";"-1";NA;"-1";NA;"ikke_spesifisert";"Fremskrittspartiet landsmøte<BR><I>- Gardermoen<BR></I><BR>";"2011-05-15T00:00:00";"1";"ikke_spesifisert";NA;NA;"2010-2011"
"1.3";"-1";NA;"-1";"Grunnlovsdagen";"ikke_spesifisert";NA;"2011-05-17T00:00:00";"1";"ikke_spesifisert";NA;NA;"2010-2011"
"1.3";"87";NA;"9051";NA;"ikke_spesifisert";NA;"2011-05-18T12:00:00";"1";"storting";"s110518";NA;"2010-2011"
"1.3";"88";"Møtet fortsetter utover kl. 16.00 til dagens kart er ferdigbehandlet";"9052";NA;"ikke_spesifisert";"<I>- Møtet fortsetter utover <BR>kl. 16.00 til dagens kart er <BR>ferdigbehandlet</I><BR>";"2011-05-19T10:00:00";"1";"storting";"s110519";NA;"2010-2011"
"1.3";"89";NA;"9053";NA;"ikke_spesifisert";NA;"2011-05-20T09:00:00";"1";"storting";"s110520";NA;"2010-2011"
"1.3";"90";"Møtet fortsetter utover kl. 16.00 til dagens kart er ferdigbehandlet";"9054";NA;"ikke_spesifisert";"<I>- Møtet fortsetter utover <BR>kl. 16.00 til dagens kart er <BR>ferdigbehandlet</I><BR><I>";"2011-05-23T12:00:00";"1";"storting";"s110523";NA;"2010-2011"
"1.3";"91";"Møtet fortsetter utover kl. 16.00 til dagens kart er ferdigbehandlet";"9055";NA;"ikke_spesifisert";"<I>- Møtet fortsetter utover <BR>kl. 16.00 til dagens kart er <BR>ferdigbehandlet</I><BR><I>";"2011-05-24T10:00:00";"1";"storting";"s110524";NA;"2010-2011"
"1.3";"92";NA;"9056";NA;"ikke_spesifisert";NA;"2011-05-25T10:00:00";"1";"storting";"s110525";NA;"2010-2011"
"1.3";"93";NA;"9057";NA;"ikke_spesifisert";NA;"2011-05-26T10:00:00";"1";"storting";"s110526";NA;"2010-2011"
"1.3";"94";NA;"9058";NA;"ikke_spesifisert";"NATO-parlamentarikerdelegasjonen<BR><I>- Varna/Bulgaria</I>";"2011-05-27T09:00:00";"1";"storting";"s110527";NA;"2010-2011"
"1.3";"-1";NA;"-1";NA;"ikke_spesifisert";"NATO-parlamentarikerdelegasjonen<BR><I>- Varna/Bulgaria</I>";"2011-05-28T00:00:00";"1";"ikke_spesifisert";NA;NA;"2010-2011"
"1.3";"-1";NA;"-1";NA;"ikke_spesifisert";"NATO-parlamentarikerdelegasjonen<BR><I>- Varna/Bulgaria</I>";"2011-05-29T00:00:00";"1";"ikke_spesifisert";NA;NA;"2010-2011"
"1.3";"95";"Møtet fortsetter utover kl. 16.00 til dagens kart er ferdigbehandlet";"9059";NA;"ikke_spesifisert";"<I>- Møtet fortsetter utover <BR>kl. 16.00 til dagens kart er <BR>ferdigbehandlet</I><BR><BR>NATO-parlamentarikerdelegasjonen<BR><I>- Varna/Bulgaria</I>";"2011-05-30T12:00:00";"1";"storting";"s110530";NA;"2010-2011"
"1.3";"96";NA;"9060";NA;"ja";NA;"2011-05-31T10:00:00";"1";"storting";"s110531";NA;"2010-2011"
"1.3";"97";NA;"9061";NA;"ikke_spesifisert";NA;"2011-06-01T10:00:00";"1";"storting";"s110601";NA;"2010-2011"
"1.3";"-1";NA;"-1";"Kr. Himmelfartsdag";"ikke_spesifisert";NA;"2011-06-02T00:00:00";"1";"ikke_spesifisert";NA;NA;"2010-2011"
"1.3";"98";"Møtet fortsetter utover kl. 16.00 til dagens kart er ferdigbehandlet";"9062";NA;"ikke_spesifisert";"<I>- Møtet fortsetter utover <BR>kl. 16.00 til dagens kart er <BR>ferdigbehandlet</I><BR><I>";"2011-06-06T10:00:00";"1";"storting";"s110606";NA;"2010-2011"
"1.3";"99";"Møtet fortsetter utover kl. 16.00 til dagens kart er ferdigbehandlet";"9063";NA;"ikke_spesifisert";"<I>- Møtet fortsetter utover <BR>kl. 16.00 til dagens kart er <BR>ferdigbehandlet</I><BR><I><BR>";"2011-06-07T09:00:00";"1";"storting";"s110607";NA;"2010-2011"
"1.3";"100";NA;"9064";NA;"ikke_spesifisert";NA;"2011-06-08T09:00:00";"1";"storting";"s110608";NA;"2010-2011"
"1.3";"101";"Møtet fortsetter utover kl. 16.00 til dagens kart er ferdigbehandlet";"9065";NA;"ikke_spesifisert";"<I>- Møtet fortsetter utover <BR>kl. 16.00 til dagens kart er <BR>ferdigbehandlet</I><BR><I>";"2011-06-09T09:00:00";"1";"storting";"s110609";NA;"2010-2011"
"1.3";"102";NA;"9066";NA;"ikke_spesifisert";NA;"2011-06-10T09:00:00";"1";"storting";"s110610";NA;"2010-2011"
"1.3";"-1";NA;"-1";"Pinseaften";"ikke_spesifisert";NA;"2011-06-11T00:00:00";"1";"ikke_spesifisert";NA;NA;"2010-2011"
"1.3";"-1";NA;"-1";"Pinsedag";"ikke_spesifisert";NA;"2011-06-12T00:00:00";"1";"ikke_spesifisert";NA;NA;"2010-2011"
"1.3";"-1";NA;"-1";"2. Pinsedag";"ikke_spesifisert";NA;"2011-06-13T00:00:00";"1";"ikke_spesifisert";NA;NA;"2010-2011"
"1.3";"103";"Møtet fortsetter utover kl. 16.00 til dagens kart er ferdigbehandlet";"9067";NA;"ikke_spesifisert";"<I>- Møtet fortsetter utover <BR>kl. 16.00 til dagens kart er <BR>ferdigbehandlet</I><BR><I></I>";"2011-06-14T10:00:00";"1";"storting";"s110614";NA;"2010-2011"
"1.3";"104";"Møtet fortsetter utover kl. 16.00 til dagens kart er ferdigbehandlet";"9068";NA;"ikke_spesifisert";"<I>- Møtet fortsetter utover <BR>kl. 16.00 til dagens kart er <BR>ferdigbehandlet</I><BR><I><BR>- Arrangementer for partigruppene";"2011-06-15T09:00:00";"1";"storting";"s110615";NA;"2010-2011"
"1.3";"105";"Møtet fortsetter utover kl. 16.00 til dagens kart er ferdigbehandlet";"9069";NA;"ikke_spesifisert";"<I>- Møtet fortsetter utover <BR>kl. 16.00 til dagens kart er <BR>ferdigbehandlet</I><BR><I></I>";"2011-06-16T09:00:00";"1";"storting";"s110616";NA;"2010-2011"
"1.3";"106";"Møtet fortsetter utover kl. 16.00 til dagens kart er ferdigbehandlet";"9070";NA;"ikke_spesifisert";"<I>- Siste møtedag i vårsesjonen<BR><BR>- Møtet fortsetter utover <BR>kl. 16.00 til dagens kart er <BR>ferdigbehandlet</I><BR><I></I>";"2011-06-17T09:00:00";"1";"storting";"s110617";NA;"2010-2011"
"1.3";"107";NA;"9218";NA;"ikke_spesifisert";NA;"2011-08-01T12:00:00";"1";"storting";"s110801";NA;"2010-2011"
"1.3";"-1";NA;"-1";NA;"ikke_spesifisert";"Nordisk Råds delegasjon<BR><I>- Oslo</I>";"2011-09-20T00:00:00";"1";"ikke_spesifisert";NA;NA;"2010-2011"
"1.3";"-1";NA;"-1";NA;"ikke_spesifisert";"Nordisk Råds delegasjon<BR><I>- Oslo</I><BR>";"2011-09-21T00:00:00";"1";"ikke_spesifisert";NA;NA;"2010-2011"
"1.3";"108";NA;"9219";NA;"ikke_spesifisert";NA;"2011-09-30T13:00:00";"1";"storting";"s110930";NA;"2010-2011"
"1.3";"1";NA;"9220";NA;"ikke_spesifisert";NA;"2011-10-01T13:00:00";"1";"storting";"s111001";NA;"2011-2012"
"1.3";"2";NA;"9221";NA;"ikke_spesifisert";"<I>- Gudstjeneste i Oslo domkirke kl. 17.00 i tilknytning til Stortingets åpning<BR></I><BR>Europarådets delegasjon<BR><I>- Strasbourg";"2011-10-03T13:00:00";"1";"storting";"s111003";NA;"2011-2012"
"1.3";"3";NA;"9222";NA;"ja";"Europarådets delegasjon<BR><I>- Strasbourg</I>";"2011-10-04T10:00:00";"1";"storting";"s111004";NA;"2011-2012"
"1.3";"-1";NA;"-1";NA;"ikke_spesifisert";"<I>- Seminar om Riksrevisjonen i Lagtingssalen kl. 09.30-13.00 <BR></I><BR>Europarådets delegasjon<BR><I>- Strasbourg</I>";"2011-10-05T00:00:00";"1";"ikke_spesifisert";NA;NA;"2011-2012"
"1.3";"4";NA;"9223";NA;"ikke_spesifisert";"Europarådets delegasjon<BR><I>- Strasbourg</I>";"2011-10-06T10:00:00";"1";"storting";"s111006";NA;"2011-2012"
"1.3";"-1";NA;"-1";NA;"ikke_spesifisert";"Europarådets delegasjon<BR><I>- Strasbourg</I><BR><BR>NATO-parlamentarikerdelegasjon<BR><BR>OSSE-delegasjonen<BR>- Dubrovnik";"2011-10-07T00:00:00";"1";"ikke_spesifisert";NA;NA;"2011-2012"
"1.3";"-1";NA;"-1";NA;"ikke_spesifisert";"NATO-parlamentarikerdelegasjon<BR><I>- Bucuresti</I><BR><BR>OSSE-delegasjonen<BR>- Dubrovnik<BR><BR>";"2011-10-08T00:00:00";"1";"ikke_spesifisert";NA;NA;"2011-2012"
"1.3";"-1";NA;"-1";NA;"ikke_spesifisert";"NATO-parlamentarikerdelegasjon<BR><I>- Bucuresti</I><BR><BR>OSSE-delegasjonen<BR>- Dubrovnik<BR><BR>";"2011-10-09T00:00:00";"1";"ikke_spesifisert";NA;NA;"2011-2012"
"1.3";"-1";NA;"-1";NA;"ikke_spesifisert";"NATO-parlamentarikerdelegasjon<BR><I>- Bucuresti</I><BR><BR>OSSE-delegasjonen<BR>- Dubrovnik<BR><BR>";"2011-10-10T00:00:00";"1";"ikke_spesifisert";NA;NA;"2011-2012"
"1.3";"5";NA;"9224";NA;"ikke_spesifisert";"<I>- <B>Møte mellom Presidentskapet og komitelederne kl. 13.00 i Store konferanserom (S-447)</B> om henholdsvis fordeling av budsjett-kapitler på komiteer og ramme-områder, og om terminliste for budsjettbehandlingen<BR>(jf. FO § 22 tredje ledd)";"2011-10-11T10:00:00";"1";"storting";"s111011";NA;"2011-2012"
"1.3";"6";NA;"9225";NA;"ikke_spesifisert";NA;"2011-10-12T10:00:00";"1";"storting";"s111012";NA;"2011-2012"
"1.3";"-1";NA;"-1";NA;"ikke_spesifisert";"IPU-delegasjonen<BR><I>- Bern";"2011-10-16T00:00:00";"1";"ikke_spesifisert";NA;NA;"2011-2012"
"1.3";"-1";NA;"-1";NA;"ikke_spesifisert";"IPU-delegasjonen<BR><I>- Bern<BR></I>";"2011-10-17T00:00:00";"1";"ikke_spesifisert";NA;NA;"2011-2012"
"1.3";"-1";NA;"-1";NA;"ikke_spesifisert";"IPU-delegasjonen<BR><I>- Bern<BR></I>";"2011-10-18T00:00:00";"1";"ikke_spesifisert";NA;NA;"2011-2012"
"1.3";"7";NA;"9226";NA;"ikke_spesifisert";"IPU-delegasjonen<BR><I>- Bern<BR></I>";"2011-10-19T10:00:00";"1";"storting";"s111019";NA;"2011-2012"
"1.3";"8";NA;"9227";NA;"ikke_spesifisert";NA;"2011-10-20T10:00:00";"1";"storting";"s111020";NA;"2011-2012"
"1.3";"9";NA;"9228";NA;"ikke_spesifisert";NA;"2011-10-21T09:00:00";"1";"storting";"s111021";NA;"2011-2012"
"1.3";"-1";NA;"-1";NA;"ikke_spesifisert";"EFTA/EØS-delegasjonen<BR><I>- Strasbourg</I>";"2011-10-25T00:00:00";"1";"ikke_spesifisert";NA;NA;"2011-2012"
"1.3";"10";NA;"9229";NA;"ikke_spesifisert";"EFTA/EØS-delegasjonen<BR><I>- Strasbourg</I><BR>";"2011-10-26T10:00:00";"1";"storting";"s111026";NA;"2011-2012"
"1.3";"11";NA;"9230";NA;"ikke_spesifisert";"<I>- Kongens middag for Stortinget kl. 20.00<BR><BR></I>EFTA/EØS-delegasjonen<BR><I>- Strasbourg</I><BR><I></I>";"2011-10-27T10:00:00";"1";"storting";"s111027";NA;"2011-2012"
"1.3";"-1";NA;"-1";NA;"ikke_spesifisert";"Nordisk Råds sesjon<BR><I>- København<BR></I>";"2011-10-31T00:00:00";"1";"ikke_spesifisert";NA;NA;"2011-2012"
"1.3";"-1";NA;"-1";NA;"ikke_spesifisert";"Nordisk Råds sesjon<BR><I>- København<BR></I>";"2011-11-01T00:00:00";"1";"ikke_spesifisert";NA;NA;"2011-2012"
"1.3";"-1";NA;"-1";NA;"ikke_spesifisert";"Nordisk Råds sesjon<BR><I>- København<BR></I>";"2011-11-02T00:00:00";"1";"ikke_spesifisert";NA;NA;"2011-2012"
"1.3";"-1";NA;"-1";NA;"ikke_spesifisert";"Nordisk Råds sesjon<BR><I>- København<BR></I>";"2011-11-03T00:00:00";"1";"ikke_spesifisert";NA;NA;"2011-2012"
"1.3";"12";NA;"9231";NA;"ikke_spesifisert";NA;"2011-11-09T10:00:00";"1";"storting";"s111109";NA;"2011-2012"
"1.3";"13";NA;"9232";NA;"ja";NA;"2011-11-10T10:00:00";"1";"storting";"s111110";NA;"2011-2012"
"1.3";"14";NA;"9233";NA;"ikke_spesifisert";NA;"2011-11-11T09:00:00";"1";"storting";"s111111";NA;"2011-2012"
"1.3";"-1";NA;"-1";NA;"ikke_spesifisert";"<I>- Seminar om : Grunnlovsvedtak - forberedelse og politisk behandling. I Lagtingssalen kl. 11.00-14.30</I><BR><BR>EFTA/EØS-delegasjonen<BR><I>- Geneve<BR><BR>";"2011-11-14T00:00:00";"1";"ikke_spesifisert";NA;NA;"2011-2012"
"1.3";"15";NA;"9236";NA;"ikke_spesifisert";"EFTA/EØS-delegasjonen<BR><I>- Brussel</I>";"2011-11-15T10:00:00";"1";"storting";"s111115";NA;"2011-2012"
"1.3";"16";NA;"9235";NA;"ikke_spesifisert";"EFTA/EØS-delegsjonen<BR><I>- Brussel</I><BR>";"2011-11-16T10:00:00";"1";"storting";"s111116";NA;"2011-2012"
"1.3";"17";NA;"9237";NA;"ja";NA;"2011-11-17T10:00:00";"1";"storting";"s111117";NA;"2011-2012"
"1.3";"18";NA;"9238";NA;"ikke_spesifisert";NA;"2011-11-18T09:00:00";"1";"storting";"s111118";NA;"2011-2012"
"1.3";"19";NA;"9244";NA;"ja";NA;"2011-11-22T10:00:00";"1";"storting";"s111122";NA;"2011-2012"
"1.3";"20";NA;"9240";NA;"ikke_spesifisert";NA;"2011-11-23T10:00:00";"1";"storting";"s111123";NA;"2011-2012"
"1.3";"21";NA;"9241";NA;"ja";NA;"2011-11-24T10:00:00";"1";"storting";"s111124";NA;"2011-2012"
"1.3";"22";NA;"9243";NA;"ikke_spesifisert";NA;"2011-11-25T09:00:00";"1";"storting";"s111125";NA;"2011-2012"
"1.3";"23";"Møtet fortsetter utover kl. 16.00 til dagens kart er ferdigbehandlet";"9248";NA;"ikke_spesifisert";"<I>- Møtet fortsetter utover <BR>kl. 16.00 til dagens kart <BR>er ferdigbehandlet";"2011-11-28T12:00:00";"1";"storting";"s111128";NA;"2011-2012"
"1.3";"24";NA;"9249";NA;"kanskje";NA;"2011-11-29T10:00:00";"1";"storting";"s111129";NA;"2011-2012"
"1.3";"25";NA;"9247";NA;"ikke_spesifisert";NA;"2011-11-30T10:00:00";"1";"storting";"s111130";NA;"2011-2012"
"1.3";"26";"Møtet fortsetter utover kl. 16.00 til dagens kart er ferdigbehandlet";"9250";NA;"ikke_spesifisert";"<I>- Møtet fortsetter utover <BR>kl. 16.00 til dagens kart <BR>er ferdigbehandlet";"2011-12-01T10:00:00";"1";"storting";"s111201";NA;"2011-2012"
"1.3";"27";NA;"9251";NA;"ikke_spesifisert";"<I>- Møtet fortsetter utover <BR>kl. 16.00 til dagens kart <BR>er ferdigbehandlet<BR>";"2011-12-02T09:00:00";"1";"storting";"s111202";NA;"2011-2012"
